id,nom,departement,ville,cp,type,no2_2017,pm10_2017,pm25_2017,geometry,nb_equipements_ville
0771917R,Collège privé Bautain,77,Juilly,77230,secondaire,13.924657468684016,18.318786437734406,11.175239984607323,"c(2.70410926079802, 49.0120118591028)",6
0771918S,Collège privé Saint Laurent La Paix Notre-Dame,77,Lagny-sur-Marne,77400,secondaire,21.42425025939941,18.889739450898126,11.522740802764892,"c(2.70861368536788, 48.8740401790114)",25
0771921V,Collège privé Sainte Marie,77,Meaux,77109,secondaire,10.114773988723757,17.631694762038407,10.755333423614502,"c(2.8791870925918, 48.9658768292127)",63
0771923X,Collège privé Jeanne d'Arc,77,Melun,77000,secondaire,20.77431104283314,16.783029986442163,10.2376482129097,"c(2.66245962743762, 48.5420875820386)",49
0771925Z,Collège privé Jeanne d'Arc Saint Aspais,77,Fontainebleau,77300,secondaire,10.645065126419068,14.815588353070744,9.08669878900051,"c(2.68849972325531, 48.4012145376203)",24
0771926A,Collège privé Gasnier Guy-Sainte Bathilde,77,Chelles,77500,secondaire,28.2447822713852,19.759070102170025,12.059932853579522,"c(2.59648359353651, 48.8889463713008)",56
0771928C,Ecole maternelle Le Cantou,77,Chanteloup-en-Brie,77600,primaire,19.72729326069355,18.647836062807592,11.37977004274726,"c(2.74197910573032, 48.8588715133613)",3
0771929D,Ecole primaire,77,Tigeaux,77163,primaire,12.85664919614792,17.09911957671923,10.430462894439696,"c(2.90190009213986, 48.825153337998)",1
0771930E,Collège privé Institution Nazareth,77,Voisenon,77950,secondaire,21.282821846008297,17.10659978386559,10.435025721788406,"c(2.66092325264386, 48.567872712291)",2
0771937M,Ecole maternelle les Quatre Saisons,77,Condé-Sainte-Libiaire,77450,primaire,14.256978976130489,18.003976463081845,10.9742857670784,"c(2.82852343270747, 48.897464929754)",2
0771938N,Ecole maternelle,77,Samois-sur-Seine,77920,primaire,12.180540728569031,15.131139680048893,9.229995393753052,"c(2.75230651679114, 48.4513377004586)",3
0771940R,Lycée général et technologique Gérard de Nerval,77,Noisiel,77186,secondaire,26.95351519584656,19.624850093995097,11.97115857601166,"c(2.61554184120827, 48.8424195917577)",21
0771941S,Lycée polyvalent René Cassin,77,Noisiel,77186,secondaire,26.82296961231157,19.616331276446125,11.96574206929188,"c(2.61701450208842, 48.8400410541257)",21
0771942T,Ecole primaire Pablo Picasso,77,Champs-sur-Marne,77420,primaire,27.340925912857053,19.663026893997355,11.99444641828537,"c(2.60735233967075, 48.841787734155)",32
0771943U,Ecole maternelle Pablo Picasso,77,Champs-sur-Marne,77420,primaire,27.366720020771027,19.664907152620614,11.995593383908272,"c(2.60696838317603, 48.8421129351288)",32
0771944V,Ecole primaire Joliot-Curie,77,Champs-sur-Marne,77420,primaire,28.576126882648097,19.76452980834511,12.05675288538914,"c(2.58311394430327, 48.8520832213202)",32
0771946X,Ecole maternelle les Saules,77,Collégien,77090,primaire,23.696111706495284,19.23683953728776,11.734472287893295,"c(2.67313695051245, 48.8383441313696)",4
0771947Y,Ecole primaire Tour d'Aleron,77,Combs-la-Ville,77380,primaire,23.43326883792877,18.405973957520512,11.22764397621155,"c(2.57133182954146, 48.6593385450437)",24
0771948Z,Ecole primaire l'Orée du Bois,77,Combs-la-Ville,77380,primaire,23.511912416219715,18.35134007432376,11.194317231178282,"c(2.5749399780625, 48.6544231612302)",24
0771951C,Ecole élémentaire d'application Molière,77,Le-Mée-sur-Seine,77350,primaire,21.39053853273392,16.889938156199044,10.30286234140396,"c(2.62669648579666, 48.5445345709399)",25
0771952D,Ecole maternelle Molière,77,Le-Mée-sur-Seine,77350,primaire,21.355901393890377,16.882081487522285,10.298069767951963,"c(2.62700350318363, 48.5440362729472)",25
0771953E,Ecole primaire les Grés,77,Moissy-Cramayel,77550,primaire,23.61097526550293,18.09633738505314,11.038765692710877,"c(2.60084488333986, 48.6256171636061)",22
0771954F,Ecole maternelle les Grés,77,Moissy-Cramayel,77550,primaire,23.557947320938112,18.087565461463974,11.033414821624756,"c(2.60230806432008, 48.6259143991842)",22
0771955G,Ecole primaire le Château,77,Nangis,77370,primaire,10.890808543562889,15.962372619374593,9.728907296657562,"c(3.01260324519144, 48.5549429701133)",11
0771956H,Ecole primaire le Réveil-Matin,77,Savigny-le-Temple,77176,primaire,24.506207482814787,18.01369886249399,10.98835627913475,"c(2.5462159211104, 48.6025142930287)",33
0771957J,Ecole maternelle Réveil-Matin,77,Savigny-le-Temple,77176,primaire,24.514556041955945,18.010459200850686,10.98638010084629,"c(2.54561240728869, 48.6023536734919)",33
0771958K,Ecole maternelle Georges Brassens,77,Torcy,77200,primaire,25.231197775006297,19.480822073005037,11.89204144731164,"c(2.65053451176261, 48.8446259912229)",32
0771959L,Collège les Cités Unies,77,Combs-la-Ville,77380,secondaire,23.49204118967057,18.35993495806504,11.199560132026672,"c(2.57638728292226, 48.6554213528183)",24
0771960M,Collège Henri Wallon,77,Savigny-le-Temple,77176,secondaire,24.51937458992004,18.010247441262564,10.986250929832458,"c(2.54512568699002, 48.6023320251724)",33
0771970Y,Ecole primaire,77,Boitron,77750,primaire,9.558080921173095,15.178526455709418,9.258901300430296,"c(3.26086791303182, 48.8974861338817)",1
0771971Z,Ecole primaire,77,La-Tombe,77130,primaire,9.835007568411529,15.884272771297333,9.690576150920242,"c(3.0897073461879, 48.3883682599548)",1
0771973B,Ecole primaire privée,77,Saâcy-sur-Marne,77730,primaire,9.671091747283937,15.378036168800676,9.380601930618289,"c(3.2065082652568, 48.9603302962769)",2
0771991W,Collège Louis Aragon,77,Torcy,77200,secondaire,25.65362543394789,19.464995979583037,11.874037581491285,"c(2.64394643141513, 48.8472155469156)",32
0771992X,Collège la Maillière,77,Lognes,77185,secondaire,26.76149835586548,19.532846801561277,11.915036487579346,"c(2.63264064310875, 48.8427476201444)",16
0771993Y,Collège Georges Brassens,77,Brie-Comte-Robert,77170,secondaire,22.73497610688209,18.50825095321352,11.290033269524574,"c(2.60353536403393, 48.693543655999)",18
0771995A,Lycée professionnel le Champ de Claye - Lycée des métiers de l'énergie,77,Claye-Souilly,77410,secondaire,21.568357715606687,19.071189216064973,11.633425722122192,"c(2.67700190847522, 48.9379721778786)",14
0771996B,lycée polyvalent honoré de balzac,77,Mitry-Mory,77290,secondaire,21.61362514615059,19.168768116825916,11.680138932317496,"c(2.64937612623068, 48.9718384923989)",22
0771997C,Lycée professionnel Jacques Prévert - Lycée des métiers des systèmes électroniques numériques et de l'électrotechnique,77,Combs-la-Ville,77385,secondaire,23.61180631518364,18.41137627876826,11.232929238304497,"c(2.56380754593855, 48.6548875522414)",24
0772000F,Ecole maternelle Etienne Dumas,77,Boissy-le-Châtel,77169,primaire,8.951834018975497,15.708972458991946,9.582473554611209,"c(3.13850377558938, 48.8214008557238)",2
0772001G,Ecole maternelle Grand Champ,77,Claye-Souilly,77410,primaire,20.64730882644653,18.98705599211406,11.582104454040524,"c(2.68980128239468, 48.9369106857558)",14
0772002H,Ecole maternelle la Noue Sansonne,77,Combs-la-Ville,77380,primaire,23.486968616675583,18.43687485530382,11.246273361849596,"c(2.55816880524953, 48.6599201201533)",24
0772003J,Ecole maternelle La Taffarette,77,Ferrières-en-Brie,77164,primaire,22.082012703865765,18.911501895268987,11.535746435355396,"c(2.70262162562648, 48.8220052556726)",3
0772004K,Ecole maternelle le Four,77,Lognes,77185,primaire,26.003545618057245,19.49269207062604,11.890541958808898,"c(2.63613511772611, 48.8350032500552)",16
0772005L,Ecole maternelle Racine,77,Le-Mée-sur-Seine,77350,primaire,21.35691417694092,16.852841943379573,10.280233688354492,"c(2.6233359183182, 48.5416138617232)",25
0772008P,Ecole maternelle,77,Villeneuve-sur-Bellot,77510,primaire,9.528914559036494,14.94470071154863,9.117017294690012,"c(3.34061832710125, 48.8629870784787)",3
0772009R,Ecole maternelle Paul Bert 2,77,Meaux,77100,primaire,9.98849722146988,17.546391662911205,10.7032989859581,"c(2.91709941484706, 48.9501831586783)",63
0772010S,Ecole primaire la Noue Sansonne,77,Combs-la-Ville,77380,primaire,23.47858180999756,18.44404100634904,11.250864706039428,"c(2.55759109996992, 48.6604783586807)",24
0772011T,Ecole primaire le Four,77,Lognes,77185,primaire,26.077357053756717,19.49403416167388,11.891360640525818,"c(2.63611286878011, 48.8352630938771)",16
0772012U,Ecole primaire Jean Racine,77,Le-Mée-sur-Seine,77350,primaire,21.36531688690185,16.852362503537584,10.279941234588623,"c(2.62282876917532, 48.5416815212688)",25
0772013V,Ecole primaire Georges Brassens,77,Courtry,77181,primaire,27.568534735441204,19.588722664682734,11.949121191501616,"c(2.59781848031639, 48.9131644144287)",7
0772014W,Ecole primaire Jeanne Vervin,77,Nemours,77140,primaire,7.788876489400865,14.40308453596709,8.796981566548347,"c(2.71147976649137, 48.2695955835939)",15
0772015X,Ecole primaire Georges Brassens,77,Torcy,77200,primaire,25.10155871555209,19.430132846421508,11.854231025874617,"c(2.65026942097711, 48.8447376339924)",32
0772022E,Section d'enseignement général et professionnel adapté Hippolyte Rémy,77,Coulommiers,77527,secondaire,9.02776955842972,15.918509024085886,9.71029060125351,"c(3.08952914141874, 48.8081074175794)",17
0772023F,Section d'enseignement général et professionnel adapté Henri Wallon,77,Savigny-le-Temple,77176,secondaire,24.342077355384824,17.990077900946417,10.97394746541977,"c(2.55589693730941, 48.6010998530974)",33
0772041A,Ecole primaire,77,La-Chapelle-Iger,77540,primaire,10.619323081970215,16.075676004101208,9.806162242889403,"c(2.99044686891598, 48.652111741973)",1
0772044D,Ecole maternelle,77,Montcourt-Fromonville,77140,primaire,7.505876582860947,14.3642105644808,8.833148437142373,"c(2.69986720112125, 48.3011926776484)",2
0772045E,Ecole primaire Henri Wallon,77,Champs-sur-Marne,77420,primaire,28.471143265962603,19.76460828840628,12.056410788297654,"c(2.58267375404121, 48.8454481564647)",32
0772046F,Ecole primaire la Maillière,77,Lognes,77185,primaire,26.70754858016968,19.51811873195578,11.90605237007141,"c(2.63532077694651, 48.843718115424)",16
0772047G,Ecole primaire le Balory,77,Nandy,77176,primaire,23.7195612192154,17.562574378180443,10.713170155882835,"c(2.56109938903574, 48.5825067788473)",8
0772049J,Ecole primaire Louise Michel,77,Savigny-le-Temple,77176,primaire,23.702845780849454,17.795615755467594,10.855325466394426,"c(2.58076834563636, 48.5971547291153)",33
0772050K,Ecole maternelle la Faisanderie,77,Champs-sur-Marne,77420,primaire,28.4491046667099,19.76212735680035,12.0548974275589,"c(2.58333324387986, 48.8456204308414)",32
0772051L,Ecole maternelle La Mailliere,77,Lognes,77185,primaire,26.684914960861207,19.518397708944786,11.906222550868987,"c(2.63530962192154, 48.8439492120077)",16
0772055R,Ecole maternelle Louise Michel,77,Savigny-le-Temple,77176,primaire,23.72657378196716,17.800857877528617,10.858523156642914,"c(2.57961084494136, 48.5970732872277)",33
0772056S,Collège Jean de La Fontaine,77,Le-Mée-sur-Seine,77350,secondaire,21.41398549079895,16.87724931638865,10.295122158527374,"c(2.62423746915869, 48.543789178745)",25
0772058U,Ecole primaire Bois d'Emery,77,Émerainville,77184,primaire,25.467660953998568,19.444068469931427,11.86088197350502,"c(2.6230316889025, 48.8053053596318)",16
0772059V,Ecole maternelle,77,Donnemarie-Dontilly,77520,primaire,9.778170156478884,15.539013412662062,9.478798151016235,"c(3.12722789994847, 48.4752230017294)",4
0772060W,Ecole maternelle,77,Montigny-Lencoup,77520,primaire,10.069873803853987,15.363207769631952,9.378456568717956,"c(3.05942084726701, 48.4529423920873)",2
0772061X,Ecole maternelle,77,Touquin,77131,primaire,9.95619698762894,16.01439327433811,9.76877967119217,"c(3.01365798396841, 48.7337354929719)",2
0772062Y,Ecole primaire,77,Balloy,77118,primaire,9.83091640472412,16.311973233019927,9.95030403137207,"c(3.14655799007574, 48.3981476728566)",1
0772064A,Ecole maternelle Jules Verne,77,Roissy-en-Brie,77680,primaire,24.07170758247376,19.16483447262481,11.690549147129058,"c(2.64784547893953, 48.7973325346323)",21
0772070G,Section d'enseignement général et professionnel adapté Jean Campin,77,La-Ferté-Gaucher,77320,secondaire,9.227839274853467,15.03104699779788,9.16646897740662,"c(3.30274221321304, 48.7852300470602)",5
0772072J,Ecole maternelle,77,Bezalles,77970,primaire,9.184694063663482,15.426919268378692,9.410420703887938,"c(3.24236014551051, 48.6773918988327)",1
0772074L,Ecole maternelle les Quincarnelles,77,Combs-la-Ville,77380,primaire,23.768417829275133,18.482146044284253,11.281008806228638,"c(2.56514014705104, 48.6551244909445)",24
0772075M,Ecole maternelle les Lilas,77,Moret Loing et Orvanne,77250,primaire,8.472226166725157,15.051960449867956,9.181696033477785,"c(2.81848501475274, 48.3519034255931)",13
0772076N,Ecole maternelle Antoine Laurent de Lavoisier,77,Émerainville,77184,primaire,27.325093393325808,19.684960223768847,12.0078257226944,"c(2.59647753942523, 48.8288377818515)",16
0772078R,Ecole maternelle le Village,77,Lognes,77185,primaire,26.25921810550616,19.539946931748485,11.91975741963368,"c(2.62848065323169, 48.8355067378471)",16
0772079S,Ecole maternelle Jean Giono,77,Le-Mée-sur-Seine,77350,primaire,21.164925203323364,16.79802255683576,10.246793912649157,"c(2.62315026690857, 48.5369094018568)",25
0772080T,Ecole maternelle Fosse Cornue,77,Moissy-Cramayel,77550,primaire,23.87770143985748,18.134743551642146,11.062193415164948,"c(2.59003682051059, 48.6234216222907)",22
0772081U,Ecole maternelle Marie Curie,77,Saint-Thibault-des-Vignes,77400,primaire,24.11694635391235,19.28107678673382,11.761457061767578,"c(2.6688247070793, 48.8535976235283)",7
0772082V,Ecole maternelle Louise Michel,77,Vert-Saint-Denis,77240,primaire,22.13583710193634,17.21290617311,10.499873167276382,"c(2.62136340306507, 48.5646958047365)",8
0772083W,Ecole primaire les Quincarnelles,77,Combs-la-Ville,77380,primaire,23.770844262838366,18.47965311529705,11.27948811352253,"c(2.56531250217887, 48.6548058000155)",24
0772084X,Ecole primaire Des Grands Bois,77,Le-Châtelet-en-Brie,77820,primaire,14.339025883674624,15.696146543487496,9.57464951992035,"c(2.78558182107254, 48.504975166378)",6
0772086Z,Ecole primaire le Village,77,Lognes,77185,primaire,27.90740394592285,20.1029249753428,12.363304013013838,"c(2.6291502294903, 48.8356050459003)",16
0772087A,Ecole primaire Jean Giono,77,Le-Mée-sur-Seine,77350,primaire,21.482498205900196,16.930191216496976,10.341016801297664,"c(2.62311739192487, 48.5363947403408)",25
0772088B,Ecole primaire Fosse Cornue,77,Moissy-Cramayel,77550,primaire,23.887787221670152,18.141514020478983,11.066323409676553,"c(2.58965661353003, 48.6238053050183)",22
0772089C,Ecole primaire Marie Curie,77,Saint-Thibault-des-Vignes,77400,primaire,24.09553874969482,19.27841813161792,11.759835267066954,"c(2.66932017779693, 48.8534766847716)",7
0772090D,Collège Jean Wiener,77,Champs-sur-Marne,77420,secondaire,28.552851772308344,19.770082959949548,12.059750285744666,"c(2.58143871652317, 48.8466993234297)",32
0772091E,Collège le Bois de l'Enclume,77,Trilport,77470,secondaire,9.537130165100097,17.243032476657188,10.518249740600584,"c(2.94243875654646, 48.9513903993159)",4
0772095J,Section d'enseignement général et professionnel adapté Jean Wiener,77,Champs-sur-Marne,77420,secondaire,28.54811816215515,19.77001164916426,12.05970679283142,"c(2.58143537520498, 48.8464367039786)",32
0772103T,Ecole maternelle Jules Ferry,77,Lieusaint,77127,primaire,24.273066771030425,18.27876638370393,11.150047534704209,"c(2.5472374085017, 48.6310429157418)",12
0772108Y,Ecole maternelle le Verger,77,Montévrain,77144,primaire,18.79625938415527,18.537318074740213,11.307764110565184,"c(2.74782824608054, 48.8759017522472)",10
0772109Z,Ecole maternelle Villemur,77,Nandy,77176,primaire,23.653022353649146,17.6047495806495,10.738896995782852,"c(2.56889912950555, 48.5848174333976)",8
0772110A,Ecole primaire Villemur,77,Nandy,77176,primaire,23.653022353649146,17.6047495806495,10.738896995782852,"c(2.56889912950555, 48.5848174333976)",8
0772111B,Ecole primaire les Marronniers,77,Moissy-Cramayel,77550,primaire,23.95788090705872,18.134293182635464,11.061918659210203,"c(2.58374671857774, 48.6216934254258)",22
0772112C,Ecole maternelle les Noyers,77,Noisiel,77186,primaire,27.1335223197937,19.641913525034926,11.981567287445069,"c(2.61236811755733, 48.8428383367572)",21
0772113D,Ecole primaire les Noyers,77,Noisiel,77186,primaire,27.09957454681397,19.638603404527057,11.979548110961916,"c(2.61293454065764, 48.8428914333049)",21
0772114E,Ecole maternelle Louise Michel,77,Torcy,77200,primaire,24.91866484642028,19.400489143926897,11.834298293590544,"c(2.65162367817404, 48.841499462567)",32
0772115F,Ecole primaire Louise Michel,77,Torcy,77200,primaire,24.923973313379093,19.40079385463277,11.834484173059462,"c(2.65170669139382, 48.8417182443353)",32
0772116G,Ecole maternelle Jean Bignier,77,Vernou-la-Celle-sur-Seine,77670,primaire,9.048604264259335,14.96203296882889,9.126840195655822,"c(2.85066635190872, 48.3874552589498)",2
0772117H,Ecole primaire Louise Michel,77,Vert-Saint-Denis,77240,primaire,22.122392344474797,17.208377197391716,10.4971104824543,"c(2.62166460136542, 48.5644637780727)",8
